SiteID,Study,Age,PF_SF,Point_obs,Mist_nets,Transect,Vocal,TaxonID,Species,Abundance,For_dep
19,8,1,SF,Yes,No,No,Yes,6007908,Stachyris rufifrons,0.1,Medium
19,8,1,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,0.1,Medium
19,8,1,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.4,Medium
19,8,1,SF,Yes,No,No,Yes,6008352,Arachnothera magna,0.15,Medium
19,8,1,SF,Yes,No,No,Yes,6008447,Anthus hodgsoni,3.4,Low
19,8,1,SF,Yes,No,No,Yes,6008704,Lonchura striata,1.25,Low
19,8,1,SF,Yes,No,No,Yes,60031259,Abroscopus superciliaris,0.15,Medium
19,8,1,SF,Yes,No,No,Yes,60032280,Chloropsis aurifrons,0.1,Medium
19,8,1,SF,Yes,No,No,Yes,60032458,Macronous gularis,0.05,Medium
19,8,1,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.05,Medium
19,8,1,SF,Yes,No,No,Yes,60032599,Ficedula parva,1.8,Medium
20,8,5,SF,Yes,No,No,Yes,600210,Arborophila atrogularis,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,600246,Gallus gallus,0.2,Low
20,8,5,SF,Yes,No,No,Yes,600723,Picus flavinucha,0.1,High
20,8,5,SF,Yes,No,No,Yes,600734,Picus canus,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,600745,Blythipicus pyrrhotis,0.2,High
20,8,5,SF,Yes,No,No,Yes,600770,Megalaima asiatica,0.2,Medium
20,8,5,SF,Yes,No,No,Yes,600779,Megalaima haemacephala,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6001102,Halcyon smyrnensis,0.1,Low
20,8,5,SF,Yes,No,No,Yes,6001204,Cuculus micropterus,0.2,Medium
20,8,5,SF,Yes,No,No,Yes,6001239,Surniculus lugubris,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6001282,Centropus sinensis,0.25,Low
20,8,5,SF,Yes,No,No,Yes,6001425,Psittinus cyanurus,1.04,Medium
20,8,5,SF,Yes,No,No,Yes,6001515,Loriculus vernalis,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6002278,Glaucidium radiatum,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6002636,Treron curvirostra,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6005515,Chloropsis hardwickii,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6005534,Lanius tephronotus,0.05,Low
20,8,5,SF,Yes,No,No,Yes,6005737,Dendrocitta formosae,0.25,Medium
20,8,5,SF,Yes,No,No,Yes,6005878,Oriolus xanthonotus,0.6,High
20,8,5,SF,Yes,No,No,Yes,6005896,Oriolus traillii,0.05,High
20,8,5,SF,Yes,No,No,Yes,6005910,Coracina novaehollandiae,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6005981,Hemipus picatus,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6005988,Rhipidura albicollis,0.5,Medium
20,8,5,SF,Yes,No,No,Yes,6006035,Dicrurus leucophaeus,0.05,Low
20,8,5,SF,Yes,No,No,Yes,6006038,Dicrurus aeneus,0.45,Medium
20,8,5,SF,Yes,No,No,Yes,6006061,Hypothymis azurea,0.9,Medium
20,8,5,SF,Yes,No,No,Yes,6006147,Aegithina tiphia,0.3,Medium
20,8,5,SF,Yes,No,No,Yes,6006561,Cyornis poliogenys,0.6,Low
20,8,5,SF,Yes,No,No,Yes,6006563,Cyornis rubeculoides,0.15,Low
20,8,5,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,0.25,Medium
20,8,5,SF,Yes,No,No,Yes,6006594,Luscinia calliope,0.05,Low
20,8,5,SF,Yes,No,No,Yes,6006640,Copsychus saularis,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6006807,Sturnus malabaricus,0.05,Low
20,8,5,SF,Yes,No,No,Yes,6006841,Gracula religiosa,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6007180,Pycnonotus melanicterus,0.7,Medium
20,8,5,SF,Yes,No,No,Yes,6007183,Pycnonotus jocosus,0.55,Low
20,8,5,SF,Yes,No,No,Yes,6007196,Pycnonotus cafer,0.65,Medium
20,8,5,SF,Yes,No,No,Yes,6007277,Alophoixus flaveolus,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,6007296,Hemixos flavala,0.7,Medium
20,8,5,SF,Yes,No,No,Yes,6007370,Prinia rufescens,0.3,Medium
20,8,5,SF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,0.4,Medium
20,8,5,SF,Yes,No,No,Yes,6007646,Orthotomus sutorius,1.55,Low
20,8,5,SF,Yes,No,No,Yes,6007719,Phylloscopus inornatus,0.6,Medium
20,8,5,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,0.2,Medium
20,8,5,SF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,1.05,Medium
20,8,5,SF,Yes,No,No,Yes,6007867,Pomatorhinus hypoleucos,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6007908,Stachyris rufifrons,1.05,Medium
20,8,5,SF,Yes,No,No,Yes,6007924,Stachyris nigriceps,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,1.75,Medium
20,8,5,SF,Yes,No,No,Yes,6008013,Alcippe nipalensis,0.1,Medium
20,8,5,SF,Yes,No,No,Yes,6008039,Erpornis zantholeuca,0.2,Medium
20,8,5,SF,Yes,No,No,Yes,6008196,Dicaeum chrysorrheum,0.25,Medium
20,8,5,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.55,Medium
20,8,5,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,2.3,Medium
20,8,5,SF,Yes,No,No,Yes,6008352,Arachnothera magna,1.75,Medium
20,8,5,SF,Yes,No,No,Yes,6008447,Anthus hodgsoni,0.1,Low
20,8,5,SF,Yes,No,No,Yes,6008704,Lonchura striata,0.05,Low
20,8,5,SF,Yes,No,No,Yes,60031259,Abroscopus superciliaris,2.3,Medium
20,8,5,SF,Yes,No,No,Yes,60032266,Copsychus malabaricus,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,60032280,Chloropsis aurifrons,0.4,Medium
20,8,5,SF,Yes,No,No,Yes,60032281,Seicercus burkii,0.15,High
20,8,5,SF,Yes,No,No,Yes,60032458,Macronous gularis,0.5,Medium
20,8,5,SF,Yes,No,No,Yes,60032460,Gampsorhynchus rufulus,0.05,Medium
20,8,5,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.15,Medium
20,8,5,SF,Yes,No,No,Yes,60032599,Ficedula parva,0.35,Medium
20,8,5,SF,Yes,No,No,Yes,60032683,Dicrurus hottentottus,0.3,Medium
21,8,10,SF,Yes,No,No,Yes,600210,Arborophila atrogularis,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,600246,Gallus gallus,0.05,Low
21,8,10,SF,Yes,No,No,Yes,600250,Lophura leucomelanos,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,600540,Picumnus innominatus,0.05,High
21,8,10,SF,Yes,No,No,Yes,600568,Sasia ochracea,0.15,High
21,8,10,SF,Yes,No,No,Yes,600721,Picus chlorolophus,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,600723,Picus flavinucha,0.25,High
21,8,10,SF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,600745,Blythipicus pyrrhotis,0.15,High
21,8,10,SF,Yes,No,No,Yes,600756,Megalaima virens,0.05,High
21,8,10,SF,Yes,No,No,Yes,600770,Megalaima asiatica,0.9,Medium
21,8,10,SF,Yes,No,No,Yes,600776,Megalaima australis,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6001031,Harpactes erythrocephalus,0.15,High
21,8,10,SF,Yes,No,No,Yes,6001161,Nyctyornis athertoni,0.1,High
21,8,10,SF,Yes,No,No,Yes,6001282,Centropus sinensis,0.05,Low
21,8,10,SF,Yes,No,No,Yes,6001515,Loriculus vernalis,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6002636,Treron curvirostra,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6003390,Spilornis cheela,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6005515,Chloropsis hardwickii,0.3,Medium
21,8,10,SF,Yes,No,No,Yes,6005732,Cissa chinensis,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6005737,Dendrocitta formosae,0.3,Medium
21,8,10,SF,Yes,No,No,Yes,6005784,Corvus macrorhynchos,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6005878,Oriolus xanthonotus,0.1,High
21,8,10,SF,Yes,No,No,Yes,6005981,Hemipus picatus,0.2,Medium
21,8,10,SF,Yes,No,No,Yes,6005988,Rhipidura albicollis,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6006038,Dicrurus aeneus,0.45,Medium
21,8,10,SF,Yes,No,No,Yes,6006039,Dicrurus remifer,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,0.7,Medium
21,8,10,SF,Yes,No,No,Yes,6006061,Hypothymis azurea,0.85,Medium
21,8,10,SF,Yes,No,No,Yes,6006147,Aegithina tiphia,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6006524,Ficedula hyperythra,0.2,Medium
21,8,10,SF,Yes,No,No,Yes,6006535,Ficedula westermanni,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6006550,Niltava sundara,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6006556,Cyornis concretus,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6006561,Cyornis poliogenys,0.8,Low
21,8,10,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,0.75,Medium
21,8,10,SF,Yes,No,No,Yes,6006663,Cinclidium leucurum,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6006841,Gracula religiosa,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6006883,Sitta castanea,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6007180,Pycnonotus melanicterus,2.25,Medium
21,8,10,SF,Yes,No,No,Yes,6007277,Alophoixus flaveolus,0.6,Medium
21,8,10,SF,Yes,No,No,Yes,6007296,Hemixos flavala,0.6,Medium
21,8,10,SF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6007534,Tesia cyaniventer,0.25,High
21,8,10,SF,Yes,No,No,Yes,6007719,Phylloscopus inornatus,0.85,Medium
21,8,10,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,0.45,Medium
21,8,10,SF,Yes,No,No,Yes,6007908,Stachyris rufifrons,1.55,Medium
21,8,10,SF,Yes,No,No,Yes,6007924,Stachyris nigriceps,0.55,Medium
21,8,10,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,2.15,Medium
21,8,10,SF,Yes,No,No,Yes,6008013,Alcippe nipalensis,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6008039,Erpornis zantholeuca,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,6008196,Dicaeum chrysorrheum,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.35,Medium
21,8,10,SF,Yes,No,No,Yes,6008341,Aethopyga siparaja,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.95,Medium
21,8,10,SF,Yes,No,No,Yes,6008352,Arachnothera magna,0.7,Medium
21,8,10,SF,Yes,No,No,Yes,60031259,Abroscopus superciliaris,4.3,Medium
21,8,10,SF,Yes,No,No,Yes,60032266,Copsychus malabaricus,0.05,Medium
21,8,10,SF,Yes,No,No,Yes,60032280,Chloropsis aurifrons,0.4,Medium
21,8,10,SF,Yes,No,No,Yes,60032281,Seicercus burkii,0.3,High
21,8,10,SF,Yes,No,No,Yes,60032458,Macronous gularis,0.65,Medium
21,8,10,SF,Yes,No,No,Yes,60032460,Gampsorhynchus rufulus,0.1,Medium
21,8,10,SF,Yes,No,No,Yes,60032465,Yuhina castaniceps,0.05,High
21,8,10,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.45,Medium
21,8,10,SF,Yes,No,No,Yes,60032683,Dicrurus hottentottus,0.45,Medium
22,8,25,SF,Yes,No,No,Yes,600210,Arborophila atrogularis,0.5,Medium
22,8,25,SF,Yes,No,No,Yes,600246,Gallus gallus,0.2,Low
22,8,25,SF,Yes,No,No,Yes,600250,Lophura leucomelanos,0.1,Medium
22,8,25,SF,Yes,No,No,Yes,600568,Sasia ochracea,0.2,High
22,8,25,SF,Yes,No,No,Yes,600691,Celeus brachyurus,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,600723,Picus flavinucha,0.1,High
22,8,25,SF,Yes,No,No,Yes,600734,Picus canus,0.25,Medium
22,8,25,SF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.4,Medium
22,8,25,SF,Yes,No,No,Yes,600745,Blythipicus pyrrhotis,0.1,High
22,8,25,SF,Yes,No,No,Yes,600756,Megalaima virens,0.1,High
22,8,25,SF,Yes,No,No,Yes,600770,Megalaima asiatica,1,Medium
22,8,25,SF,Yes,No,No,Yes,600776,Megalaima australis,0.25,Medium
22,8,25,SF,Yes,No,No,Yes,600947,Anthracoceros albirostris,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,600952,Buceros bicornis,0.1,High
22,8,25,SF,Yes,No,No,Yes,6001031,Harpactes erythrocephalus,0.1,High
22,8,25,SF,Yes,No,No,Yes,6001083,Ceyx erithaca,0.1,Medium
22,8,25,SF,Yes,No,No,Yes,6001249,Phaenicophaeus tristis,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6002262,Glaucidium brodiei,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6002278,Glaucidium radiatum,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6004034,Serilophus lunatus,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6005507,Irena puella,0.5,High
22,8,25,SF,Yes,No,No,Yes,6005515,Chloropsis hardwickii,0.7,Medium
22,8,25,SF,Yes,No,No,Yes,6005732,Cissa chinensis,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6005737,Dendrocitta formosae,0.15,Medium
22,8,25,SF,Yes,No,No,Yes,6005878,Oriolus xanthonotus,0.1,High
22,8,25,SF,Yes,No,No,Yes,6005896,Oriolus traillii,0.2,High
22,8,25,SF,Yes,No,No,Yes,6005988,Rhipidura albicollis,0.45,Medium
22,8,25,SF,Yes,No,No,Yes,6006035,Dicrurus leucophaeus,0.05,Low
22,8,25,SF,Yes,No,No,Yes,6006038,Dicrurus aeneus,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6006039,Dicrurus remifer,0.3,Medium
22,8,25,SF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,0.75,Medium
22,8,25,SF,Yes,No,No,Yes,6006061,Hypothymis azurea,2.05,Medium
22,8,25,SF,Yes,No,No,Yes,6006242,Tephrodornis gularis,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6006301,Myophonus caeruleus,0.15,High
22,8,25,SF,Yes,No,No,Yes,6006524,Ficedula hyperythra,0.85,Medium
22,8,25,SF,Yes,No,No,Yes,6006535,Ficedula westermanni,0.3,Medium
22,8,25,SF,Yes,No,No,Yes,6006556,Cyornis concretus,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6006561,Cyornis poliogenys,1.9,Low
22,8,25,SF,Yes,No,No,Yes,6006563,Cyornis rubeculoides,0.2,Low
22,8,25,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,1.3,Medium
22,8,25,SF,Yes,No,No,Yes,6006663,Cinclidium leucurum,0.15,Medium
22,8,25,SF,Yes,No,No,Yes,6006670,Enicurus immaculatus,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6006841,Gracula religiosa,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6006883,Sitta castanea,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6007067,Melanochlora sultanea,0.35,Medium
22,8,25,SF,Yes,No,No,Yes,6007180,Pycnonotus melanicterus,1.5,Medium
22,8,25,SF,Yes,No,No,Yes,6007277,Alophoixus flaveolus,1.25,Medium
22,8,25,SF,Yes,No,No,Yes,6007296,Hemixos flavala,0.85,Medium
22,8,25,SF,Yes,No,No,Yes,6007299,Hypsipetes virescens,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6007534,Tesia cyaniventer,0.05,High
22,8,25,SF,Yes,No,No,Yes,6007719,Phylloscopus inornatus,0.9,Medium
22,8,25,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,0.9,Medium
22,8,25,SF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,0.15,Medium
22,8,25,SF,Yes,No,No,Yes,6007908,Stachyris rufifrons,0.6,Medium
22,8,25,SF,Yes,No,No,Yes,6007924,Stachyris nigriceps,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6008013,Alcippe nipalensis,0.55,Medium
22,8,25,SF,Yes,No,No,Yes,6008039,Erpornis zantholeuca,0.45,Medium
22,8,25,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.25,Medium
22,8,25,SF,Yes,No,No,Yes,6008340,Aethopyga saturata,0.05,Low
22,8,25,SF,Yes,No,No,Yes,6008341,Aethopyga siparaja,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,6008352,Arachnothera magna,0.75,Medium
22,8,25,SF,Yes,No,No,Yes,60031259,Abroscopus superciliaris,2.35,Medium
22,8,25,SF,Yes,No,No,Yes,60031520,Trichastoma tickelli,0.2,Medium
22,8,25,SF,Yes,No,No,Yes,60032261,Chloropsis cochinchinensis,0.1,Medium
22,8,25,SF,Yes,No,No,Yes,60032266,Copsychus malabaricus,0.3,Medium
22,8,25,SF,Yes,No,No,Yes,60032280,Chloropsis aurifrons,0.4,Medium
22,8,25,SF,Yes,No,No,Yes,60032281,Seicercus burkii,0.3,High
22,8,25,SF,Yes,No,No,Yes,60032374,Garrulax leucolophus,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,60032458,Macronous gularis,0.75,Medium
22,8,25,SF,Yes,No,No,Yes,60032460,Gampsorhynchus rufulus,0.25,Medium
22,8,25,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.05,Medium
22,8,25,SF,Yes,No,No,Yes,60032657,Polyplectron bicalcaratum,0.2,High
22,8,25,SF,Yes,No,No,Yes,60032683,Dicrurus hottentottus,0.55,Medium
23,8,100,SF,Yes,No,No,Yes,600210,Arborophila atrogularis,0.7,Medium
23,8,100,SF,Yes,No,No,Yes,600246,Gallus gallus,0.15,Low
23,8,100,SF,Yes,No,No,Yes,600250,Lophura leucomelanos,0.15,Medium
23,8,100,SF,Yes,No,No,Yes,600540,Picumnus innominatus,0.1,High
23,8,100,SF,Yes,No,No,Yes,600721,Picus chlorolophus,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,600723,Picus flavinucha,0.3,High
23,8,100,SF,Yes,No,No,Yes,600734,Picus canus,0.25,Medium
23,8,100,SF,Yes,No,No,Yes,600745,Blythipicus pyrrhotis,0.15,High
23,8,100,SF,Yes,No,No,Yes,600756,Megalaima virens,1.6,High
23,8,100,SF,Yes,No,No,Yes,600770,Megalaima asiatica,2.55,Medium
23,8,100,SF,Yes,No,No,Yes,600776,Megalaima australis,0.6,Medium
23,8,100,SF,Yes,No,No,Yes,600947,Anthracoceros albirostris,0.5,Medium
23,8,100,SF,Yes,No,No,Yes,600952,Buceros bicornis,0.05,High
23,8,100,SF,Yes,No,No,Yes,6001031,Harpactes erythrocephalus,0.15,High
23,8,100,SF,Yes,No,No,Yes,6001043,Eurystomus orientalis,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6001199,Cuculus varius,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6001249,Phaenicophaeus tristis,0.15,Medium
23,8,100,SF,Yes,No,No,Yes,6001515,Loriculus vernalis,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6002166,Otus spilocephalus,0.05,High
23,8,100,SF,Yes,No,No,Yes,6002262,Glaucidium brodiei,0.2,Medium
23,8,100,SF,Yes,No,No,Yes,6002276,Glaucidium cuculoides,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6002278,Glaucidium radiatum,0.2,Medium
23,8,100,SF,Yes,No,No,Yes,6002636,Treron curvirostra,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6002648,Treron apicauda,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6002740,Ducula badia,0.4,High
23,8,100,SF,Yes,No,No,Yes,6004035,Psarisomus dalhousiae,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6005507,Irena puella,0.05,High
23,8,100,SF,Yes,No,No,Yes,6005515,Chloropsis hardwickii,1.1,Medium
23,8,100,SF,Yes,No,No,Yes,6005732,Cissa chinensis,0.25,Medium
23,8,100,SF,Yes,No,No,Yes,6005737,Dendrocitta formosae,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6005878,Oriolus xanthonotus,0.15,High
23,8,100,SF,Yes,No,No,Yes,6005896,Oriolus traillii,0.15,High
23,8,100,SF,Yes,No,No,Yes,6005981,Hemipus picatus,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6005988,Rhipidura albicollis,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6006035,Dicrurus leucophaeus,0.1,Low
23,8,100,SF,Yes,No,No,Yes,6006038,Dicrurus aeneus,0.95,Medium
23,8,100,SF,Yes,No,No,Yes,6006039,Dicrurus remifer,0.5,Medium
23,8,100,SF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,1.05,Medium
23,8,100,SF,Yes,No,No,Yes,6006061,Hypothymis azurea,1.35,Medium
23,8,100,SF,Yes,No,No,Yes,6006147,Aegithina tiphia,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6006242,Tephrodornis gularis,0.35,Medium
23,8,100,SF,Yes,No,No,Yes,6006301,Myophonus caeruleus,0.05,High
23,8,100,SF,Yes,No,No,Yes,6006312,Zoothera citrina,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6006524,Ficedula hyperythra,1.85,Medium
23,8,100,SF,Yes,No,No,Yes,6006535,Ficedula westermanni,0.2,Medium
23,8,100,SF,Yes,No,No,Yes,6006556,Cyornis concretus,0.35,Medium
23,8,100,SF,Yes,No,No,Yes,6006561,Cyornis poliogenys,0.7,Low
23,8,100,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,0.5,Medium
23,8,100,SF,Yes,No,No,Yes,6006670,Enicurus immaculatus,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6007067,Melanochlora sultanea,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6007180,Pycnonotus melanicterus,2.35,Medium
23,8,100,SF,Yes,No,No,Yes,6007277,Alophoixus flaveolus,2.4,Medium
23,8,100,SF,Yes,No,No,Yes,6007296,Hemixos flavala,1.8,Medium
23,8,100,SF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6007534,Tesia cyaniventer,0.2,High
23,8,100,SF,Yes,No,No,Yes,6007647,Orthotomus atrogularis,0.3,Medium
23,8,100,SF,Yes,No,No,Yes,6007719,Phylloscopus inornatus,3.2,Medium
23,8,100,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,1.45,Medium
23,8,100,SF,Yes,No,No,Yes,6007731,Phylloscopus cantator,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,6007750,Abroscopus schisticeps,0.05,High
23,8,100,SF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,0.7,Medium
23,8,100,SF,Yes,No,No,Yes,6007888,Napothera brevicaudata,0.05,High
23,8,100,SF,Yes,No,No,Yes,6007908,Stachyris rufifrons,0.3,Medium
23,8,100,SF,Yes,No,No,Yes,6007924,Stachyris nigriceps,0.25,Medium
23,8,100,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,0.2,Medium
23,8,100,SF,Yes,No,No,Yes,6008013,Alcippe nipalensis,0.85,Medium
23,8,100,SF,Yes,No,No,Yes,6008039,Erpornis zantholeuca,0.35,Medium
23,8,100,SF,Yes,No,No,Yes,6008196,Dicaeum chrysorrheum,0.25,Medium
23,8,100,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,2.7,Medium
23,8,100,SF,Yes,No,No,Yes,6008340,Aethopyga saturata,0.2,Low
23,8,100,SF,Yes,No,No,Yes,6008341,Aethopyga siparaja,0.1,Medium
23,8,100,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,1.2,Medium
23,8,100,SF,Yes,No,No,Yes,6008352,Arachnothera magna,0.75,Medium
23,8,100,SF,Yes,No,No,Yes,60031259,Abroscopus superciliaris,0.45,Medium
23,8,100,SF,Yes,No,No,Yes,60032261,Chloropsis cochinchinensis,0.2,Medium
23,8,100,SF,Yes,No,No,Yes,60032269,Phylloscopus reguloides,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,60032280,Chloropsis aurifrons,0.25,Medium
23,8,100,SF,Yes,No,No,Yes,60032281,Seicercus burkii,0.1,High
23,8,100,SF,Yes,No,No,Yes,60032374,Garrulax leucolophus,0.05,Medium
23,8,100,SF,Yes,No,No,Yes,60032458,Macronous gularis,0.9,Medium
23,8,100,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.15,Medium
23,8,100,SF,Yes,No,No,Yes,60032657,Polyplectron bicalcaratum,0.85,High
23,8,100,SF,Yes,No,No,Yes,60032683,Dicrurus hottentottus,0.75,Medium
24,9,0,PF,Yes,Yes,No,Yes,60014,Tinamus major,0.05,High
24,9,0,PF,Yes,Yes,No,Yes,60028,Crypturellus boucardi,,High
24,9,0,PF,Yes,Yes,No,Yes,60079,Penelope purpurascens,0.02,High
24,9,0,PF,Yes,Yes,No,Yes,600103,Crax rubra,0.02,High
24,9,0,PF,Yes,Yes,No,Yes,600326,Odontophorus melanotis,,High
24,9,0,PF,Yes,Yes,No,Yes,600576,Melanerpes pucherani,,High
24,9,0,PF,Yes,Yes,No,Yes,600672,Piculus simplex,,High
24,9,0,PF,Yes,Yes,No,Yes,600692,Celeus loricatus,,High
24,9,0,PF,Yes,Yes,No,Yes,600695,Celeus castaneus,,High
24,9,0,PF,Yes,Yes,No,Yes,600704,Dryocopus lineatus,,Low
24,9,0,PF,Yes,Yes,No,Yes,600713,Campephilus guatemalensis,0.02,High
24,9,0,PF,Yes,Yes,No,Yes,600860,Selenidera spectabilis,,High
24,9,0,PF,Yes,Yes,No,Yes,600866,Ramphastos sulfuratus,,Medium
24,9,0,PF,Yes,Yes,No,Yes,600872,Ramphastos swainsonii,,High
24,9,0,PF,Yes,Yes,No,Yes,600894,Jacamerops aureus,,High
24,9,0,PF,Yes,Yes,No,Yes,600913,Malacoptila panamensis,0.15,Medium
24,9,0,PF,Yes,Yes,No,Yes,600925,Monasa morphoeus,0.02,Medium
24,9,0,PF,Yes,Yes,No,Yes,6001005,Trogon massena,,High
24,9,0,PF,Yes,Yes,No,Yes,6001007,Trogon clathratus,,High
24,9,0,PF,Yes,Yes,No,Yes,6001018,Trogon rufus,0.4,High
24,9,0,PF,Yes,Yes,No,Yes,6001053,Electron platyrhynchum,0.17,High
